Gene	cuffdiff_ctrl_FPKM	cuffdiff_exp_FPKM	cuffdiff_log2	cuffdiff_test_stat	cuffdiff_p_value	cuffdiff_q_value	edger_logFC	edger_logCPM	edger_PValue	edger_FDR	deseq2_baseMean	deseq2_log2FoldChange	deseq2_lfcSE	deseq2_pvalue	deseq2_padj	bayseq_library_807	bayseq_library_808	bayseq_library_810	bayseq_library_811	bayseq_library_712	bayseq_library_713	bayseq_library_718	bayseq_library_720	bayseq_likelihood	bayseq_FDR	
GNAQ	13.2541	9.70242	-0.450018	-0.698102	0.163	0.921483	0.625401426145217	4.75327549060709	0.108826497852432	0.839653739130707	0.597109163872584	857.587147167043	0.204888455005505	0.00356471878903387	0.18914879022303	854	793	576	1156	135	1417	1920	1395	0.114143463820303	0.644111886187493	
UBA7	67.8687	13.6242	-2.31657	-1.85889	0.0085	0.233366	0.954170081663324	4.03361825956592	0.0142713132755076	0.271309996620891	0.560593978301726	584.180998013844	0.397771817339286	NA	NA	527	523	367	460	275	507	346	248	0.636161490175127	0.173740581343797	
PYCRL	29.4936	12.7792	-1.20661	-1.62765	0.00875	0.236268	0.917186815312344	3.81779050578494	0.018341991617568	0.321030030626695	0.571420823341875	504.201019157683	0.395956981158822	NA	NA	465	485	309	398	226	500	294	280	0.656943991729091	0.155755426838524	
PLEKHM2	19.1578	25.8964	0.434816	0.670089	0.17625	0.934199	-0.441631259886552	5.75660072951903	0.253580456619604	1	-0.39446789214685	1690.0942818153	0.170980302879738	0.0210494952119305	0.354541546422565	3042	2613	1709	2506	122	2818	2736	1915	0.0352338674235296	0.822539448422934	
LOC101752105	0.559226	0.137247	-2.02665	-1.60604	0.0043	0.154419	0.962765088978295	-1.03986137141686	0.0140009256127644	0.269308390634556	0.698893894615419	26.6053999148417	0.395302639043599	NA	NA	17	26	10	5	15	18	19	14	0.0153879927651608	0.899733052332849	
SLC44A1	10.1227	8.56091	-0.241753	-0.358201	0.46935	0.999226	0.496127040120643	4.847392493035	0.202031091484184	1	0.469228750729204	916.826777810159	0.236904496291569	0.0476287090590421	0.462815297549038	1213	769	830	889	153	1487	1899	1322	0.0262002264082592	0.853333043020288	
ENGASE	7.63045	2.70343	-1.49698	-1.66	0.0035	0.133282	0.682462682167485	2.07674514933922	0.0717853089888181	0.691738581889384	0.494036095112292	164.567777300729	0.393261502313617	NA	NA	139	153	124	148	68	189	105	97	0.0980508541565528	0.672934706181856	
C1S	7.17976	2.6286	-1.44964	-1.7856	0.00115	0.0606046	1.45647177409733	3.08970971879568	0.0003087766047081	0.0157853708852932	0.83614685289463	256.105274364961	0.392057778696977	NA	NA	152	244	94	239	15	222	1804	234	0.157968594715507	0.582289908929	
LOC101751709	89.3405	158.546	0.827516	2.87825	0.01765	0.363876	-0.76845628702969	3.93247743319912	0.0496910463143154	0.571674973194051	-0.655061527585378	472.673471019551	0.264438195981422	0.0132424372162922	0.302277859822108	1078	616	452	903	34	794	640	343	0.071811486512527	0.727762343363434	
WWC3	7.28896	5.62315	-0.374334	-0.575571	0.24335	0.999226	0.697364835363239	3.25353686242031	0.0767174018214267	0.706704538154005	0.619163428864664	302.92678597828	0.271295837840598	0.0224749102635383	0.360539260748769	432	349	135	289	47	466	888	400	0.035126391032169	0.822753343522823	
LRRC66	NULL	NULL	NULL	NULL	NULL	NULL	0.915865959697206	-1.17828314895828	0.0482252744446995	0.559173337619036	0.649660534397294	13.4323494880598	0.368802202229425	0.0781467266651869	0.551721421471516	10	20	3	13	3	19	37	19	0.0218536855110023	0.871592829982575	
UQCRC1	89.0268	149.849	0.751197	0.735555	0.1265	0.853798	-0.607995770226895	6.29768261853355	0.116733341576345	0.870421490712407	-0.543386859413087	2460.33673980935	0.208227195576013	0.00906517487463843	0.273558115257798	5061	3966	2117	4205	154	3962	3468	2857	0.0254321199477418	0.856142737718694	
GNRH1	4.14763	1.11672	-1.89302	-2.54593	0.02795	0.464614	1.41104951650307	-0.63044634101721	0.00278726676039681	0.0878762673123565	0.960363406088627	18.9658768284316	0.375728768439017	0.0105882573052739	0.283779317766438	18	22	4	11	3	76	22	36	0.0511163174115002	0.77632725032386	
LOC101748744	1.41101	2.3499	0.735868	0.370989	0.46795	0.999226	-0.901801884555197	2.1882316944554	0.0298604712375675	0.421008945663005	-0.776831974308524	141.314560380943	0.269064364204959	0.00388736013517343	0.191386362675467	202	299	221	172	14	192	146	107	0.0941980999783031	0.681952204217435	
LOC101748740	0.0292084	0.00456901	-2.67643	0	1	1	1.94464358217554	-3.20433203625332	0.00420423423079948	0.120789575919385	0.723554503554128	6.64672752674667	0.348849202079992	0.0380683281826229	0.428157308779591	1	1	0	2	5	4	3	1	0.0819065641420916	0.705929047934968	
HIPK3	4.12167	3.11165	-0.40555	-0.629419	0.2076	0.975067	0.395400009988442	4.34758491643115	0.310137974522229	1	0.389415009148626	646.322454913766	0.154358019922092	0.0116423316316085	0.289263047767045	752	727	516	789	95	1045	1215	1072	0.0358288007200646	0.820973129517349	
LEMD2	11.9194	11.1857	-0.0916545	-0.142822	0.7737	0.999226	0.298595112376771	4.20684618147135	0.444761696292408	1	0.30347496197771	582.727938221496	0.142605592753104	0.0333311184916402	0.410687013927914	768	735	411	747	75	931	1151	952	0.0180252141726142	0.88749923774834	
LOC776194	13.6285	19.757	0.535737	0.943862	0.11295	0.819537	-0.593356719418924	3.47957125111496	0.128090600833069	0.904173580877534	-0.52456946354534	344.232086162139	0.160596622291312	0.00108932280377615	0.110841799174823	598	559	397	531	25	543	483	371	0.131103916629421	0.615493605468922	
LARP1	27.9855	19.2287	-0.541419	-0.668497	0.18185	0.937884	0.758720122474916	4.74413925730945	0.0515318603348588	0.585508965110019	0.676341098601194	862.562206632135	0.279634394388338	0.0155777050961922	0.312928082361622	1104	1064	418	713	185	1271	2070	1032	0.0787091772867346	0.712432325791546	
LARP4	7.22189	5.72641	-0.334746	-0.424728	0.4093	0.999226	1.02678045216778	5.33131281598065	0.0086252875635235	0.194708321143308	0.793119599330131	1328.95591097477	0.354257397590516	NA	NA	1224	1206	751	1121	458	1435	1948	1529	0.512338752764644	0.246779975048624	
LOC100858414	293.837	439.559	0.581041	1.01266	0.1101	0.813887	-0.645340542933191	7.47517522107575	0.0966777835633444	0.789857182969541	-0.556034030485958	5597.67566159468	0.24128634623779	0.0211969986299309	0.354654034157347	10116	7344	7723	8160	515	9731	5748	5304	0.00857050671492597	0.930153470042829	
LOC100858411	0.0256735	0.160585	2.64498	0	1	1	-1.93151664472406	-3.08958012915213	0.0191814059013642	0.32923446940844	-0.406479343804146	2.21115895255738	0.318595025269584	0.202008681037063	0.755571257242425	5	1	9	1	0	0	4	0	0.0123059955338458	0.911554756842688	
COL15A1	2.57207	1.3093	-0.974136	-1.28943	0.01165	0.284923	0.910095494371694	2.96523524155696	0.0218884679922979	0.355383366839153	0.788346933121879	248.101257144662	0.288333461549404	0.00625415465847795	0.229204167971084	357	274	87	190	38	359	652	510	0.11590358608023	0.640602016270485	
LGR4	4.59344	4.12996	-0.15345	-0.240497	0.6437	0.999226	0.24302172717823	3.98809111537532	0.535749994435538	1	0.256393276846472	499.492641476342	0.116977527271111	0.0283927577057179	0.385951354765109	634	682	398	600	61	830	981	780	0.00938281759149382	0.927090140609535	
TMEM121	14.9274	8.64644	-0.787781	-0.961268	0.0527	0.622958	-0.444179342311281	4.05944658968102	0.255088054431942	1	-0.403507965028987	519.526718748156	0.136370094085071	0.00308720951243877	0.177417110120152	828	891	481	862	46	814	791	566	0.0426156065232666	0.800445084040686	
TMEM123	11.8195	7.74835	-0.60921	-0.904932	0.06835	0.68925	0.580923042372387	3.98356429932191	0.141827962648006	0.930414015216465	0.535423488873544	490.321313396952	0.250663852231057	0.0326776252423383	0.408469497308323	681	533	252	588	40	917	1326	929	0.0461425441672541	0.789336084150116	
LOC769486	1.14963	2.24757	0.967193	1.03847	0.1662	0.924083	-0.761970120414773	-0.634840215438492	0.0420848916701074	0.507824856909892	-0.473717695587222	16.54481141751	0.394796211872549	0.230176486827979	0.786776964582079	44	17	8	50	0	41	13	15	0.00372597672567225	0.960904597827199	
LOC101750916	11.4551	4.19249	-1.45011	-2.99419	0.0313	0.489695	0.939605396186403	-0.935460419249561	0.026393107687034	0.393392411312378	0.672351650712226	20.5824438262043	0.390106533516513	0.0847967370854221	0.565464131882664	28	12	7	10	8	30	35	14	0.0112239147931009	0.915778373924824	
LOC101750687	NULL	NULL	NULL	NULL	NULL	NULL	0.68244199480978	3.22670065246193	0.0815498775919873	0.730453903573943	0.613261308596136	303.951919969657	0.263423970564545	0.0199100265052543	0.349293751001916	429	291	165	296	59	387	602	561	0.0573264337721481	0.762335927222694	
EIF1	277.836	387.287	0.479169	0.601112	0.2304	0.991767	-0.5570620061916	7.69551682834809	0.150627512107255	0.941058840925014	-0.496808430516567	6503.03013940833	0.20732677601223	0.0165634302673648	0.324478161681626	9935	11978	8467	8007	459	10936	8785	7498	0.00736994699888961	0.935022054773424	
S100A1	71.371	17.1369	-2.05823	-2.32842	0.00015	0.0135095	1.45092962334686	2.73615006095453	0.000293395058975736	0.0151442999206894	0.82564115871284	266.231789441313	0.397829269588173	NA	NA	129	206	143	167	137	158	307	129	0.220051924835274	0.501006958839504	
LOC415922	NULL	NULL	NULL	NULL	NULL	NULL	1.14093216868901	3.79098913259769	0.00397643569006328	0.115332865361591	0.801950608707531	432.416679877649	0.365510671443305	NA	NA	463	529	188	237	55	599	2218	319	0.0443908006943977	0.793995013528242	
ADAT2	4.4203	7.04247	0.671938	0.375325	0.46845	0.999226	-0.493118008717632	3.10378856966882	0.205619038052941	1	-0.421991747407562	264.144318700159	0.198910408257743	0.0338783464216269	0.412774685429571	425	497	255	410	19	467	302	349	0.0446392558859606	0.793405874485466	
RPGR	NULL	NULL	NULL	NULL	NULL	NULL	0.772766110555199	1.21900911097256	0.0518151464274859	0.58735484873552	0.642963092223653	79.4143493728322	0.287276017975332	0.0252121208365238	0.371745041991735	71	82	35	101	19	157	125	104	0.0487923097062622	0.782662422878239	
GNG11	734.56	68.4921	-3.42287	-2.92149	5e-05	0.00552662	3.01971682710788	5.29323773858198	5.4871783125086e-13	2.38683045002806e-10	0.876537354808095	1407.41593132279	0.370546789206256	NA	NA	456	476	205	357	1008	548	532	443	0.943118736148949	0.0180449171599228	
GNG12	23.7918	20.3938	-0.222333	-0.28475	0.5431	0.999226	-0.502226602089966	4.35228805050561	0.194087220293227	1	-0.436719902090143	633.740888127259	0.155291699839115	0.00491954430609529	0.213518971011597	996	1196	674	911	43	1003	918	807	0.0652825833822894	0.744350913884858	
LOC420515	1.38344	0.672207	-1.04128	-1.22802	0.0219	0.406523	0.877120964866035	1.74428286828937	0.0294384607037441	0.416989438725859	0.772438327289252	110.278253505431	0.248553311945907	0.00188525748409137	0.153924270344597	123	84	65	111	22	166	260	181	0.0623683839826371	0.750609916494155	
GMNC	0.797507	0.532458	-0.582828	-0.637793	0.23145	0.992593	0.603170220532459	1.09496463679066	0.15255176268031	0.947934784919711	0.57362338983156	65.7743758498854	0.223532351490211	0.01028265936943	0.280551169988013	74	68	44	80	8	113	137	136	0.0614291596031957	0.752020270905536	
LUM	22.8517	11.7583	-0.958618	-1.46663	0.00735	0.2146	0.935967234095681	4.60105606280201	0.0175986544422067	0.312119896338571	0.645218567917958	749.369130699654	0.36932960368578	0.08063745539593	0.556204018392196	1349	414	228	746	38	1340	2244	2068	0.00498621171087719	0.946377094182799	
ZNF341	3.24056	4.22213	0.381729	0.445602	0.37235	0.999226	-0.451173697313801	2.70127748634253	0.257686493449364	1	-0.414748471372766	201.146587005082	0.167923455254677	0.0135163585326207	0.303092205114292	326	360	184	320	19	335	261	223	0.0348404006481801	0.823867302911187	
OC90	0.0336815	0.0139609	-1.27056	0	1	1	1.70256096401505	-3.08108615455482	0.0191814059013642	0.32923446940844	0.674364038415523	2.76585626585194	0.383719624536823	0.078842919621012	0.552827249130225	2	2	0	1	1	8	2	5	0.0451151776123564	0.792067530144886	
LOC100859120	4.5555	2.90613	-0.648513	-0.982241	0.04645	0.586117	0.55388639630929	4.8242381407952	0.154102328791583	0.953323692739106	0.514116039302549	906.036043477032	0.255169399056087	0.0439253075039869	0.450802469771845	1239	905	696	799	168	1122	1994	1398	0.0311689319873827	0.835680451618173	
FOXL1	0.959604	0.296443	-1.69468	-1.48719	0.02015	0.390209	1.47433665740682	-1.10969642668659	0.00287302269658441	0.0898051288061384	0.861392954201883	13.9279780906016	0.393967033015968	0.0287820060638255	0.386807963822861	16	3	4	13	3	23	57	13	0.0241835320358384	0.859637676181535	
ENSA	30.6621	36.957	0.26939	0.475465	0.38805	0.999226	-0.338237279917905	5.24747909947969	0.383354383174909	1	-0.302808014729907	1191.47688417072	0.1326046179717	0.0223985504508108	0.360083759942496	1786	1754	1165	2010	110	1858	1790	1516	0.0151012650794392	0.900731642179465	
LOC100858655	32.7069	45.9884	0.491673	0.71226	0.15675	0.911851	-0.574770329272306	3.41830879305295	0.143761646098718	0.933157953455349	-0.525938905765944	331.112734997678	0.149736024005001	0.000444011067824686	0.0717804060862749	603	597	337	483	28	509	454	345	0.199474861974511	0.52260137171961	
LOC100858651	99.4493	135.582	0.447138	0.820357	0.16875	0.926601	-0.516060017035288	6.21324260859664	0.183441540486653	1	-0.462321024629473	2329.68988640662	0.19637363432667	0.0185579888518712	0.339340476912968	3946	3162	2150	4685	192	3716	3018	2790	0.014911801670264	0.901463451841916	
SOWAHB	0.0108622	0.0486608	2.16344	0	1	1	-1.71642593548398	-2.68564940651284	0.0116060348092906	0.238359778482135	-0.615748777230575	3.09044943182342	0.383205524070131	0.10809015081615	0.62392664044029	12	3	5	5	0	3	0	4	0.0304761582680878	0.837661028629135	
TFRC	12.4144	8.44152	-0.556443	-0.846531	0.0884	0.760356	0.683544265667299	3.46612138138102	0.0819744184160252	0.732819401833564	0.620717736919165	351.690500236236	0.251567235609566	0.0136097112028247	0.304161220137547	472	399	173	352	56	568	992	447	0.0510318758518765	0.776675267754451	
SLC26A11	3.13391	4.04812	0.369288	0.108796	0.6148	0.999226	-0.473199449793693	2.58282317231547	0.242946278386119	1	-0.42773685026364	186.774881391668	0.21760583581565	0.0493390865427325	0.467762422337245	305	272	245	239	20	284	263	180	0.018147077546903	0.886466864699099	
LOC100857176	0.112988	0.770269	2.7692	0.0825985	0.4291	0.999226	-2.34428975382964	-2.83202948267058	0.00420423423079948	0.120789575919385	-0.631039223199347	2.42901852550327	0.360583225950644	0.0801094238560615	0.556044163315195	2	15	1	6	0	3	1	0	0.0478038467675267	0.784774043651307	
KERA	1.24854	0.652707	-0.935735	-0.885926	0.0772	0.732088	0.967922111709978	0.587605500924211	0.0254902707566063	0.386487618769084	0.72658104472899	45.0303274265257	0.349966336570653	0.0378804934449251	0.427434295897139	84	28	25	21	5	105	97	101	0.056979978271458	0.763317707001158	
GTPBP8	6.63165	8.75027	0.39996	0.590576	0.2399	0.99909	-0.452751304409929	3.61955491294865	0.239875326013362	1	-0.377255082542919	378.702032968977	0.153782566613126	0.0141602622619224	0.308777450766824	646	621	384	580	25	623	560	491	0.0314449013943831	0.834948404949764	
KLHL24	9.67633	8.16584	-0.244859	-0.382602	0.4393	0.999226	0.477465376529991	3.07556023677488	0.225730409122305	1	0.452801501145847	267.270892776154	0.198543600077127	0.0225712422847706	0.361181636486552	351	321	175	290	39	414	654	379	0.0717202772461638	0.727893744005236	
PCGF1	7.89517	9.0904	0.203373	0.241255	0.62985	0.999226	-0.473821127593113	2.0470298177507	0.275895875213819	1	-0.487849530179299	131.584949209532	0.205723123452657	0.0177213738568217	0.335021120191587	202	231	146	172	19	174	147	133	0.0263386353611242	0.852720584361535	
PCGF5	5.6657	4.06061	-0.480557	-0.742705	0.13975	0.874246	1.17360218559265	1.59426579114054	0.00386020209092248	0.112883111350186	0.940495311246297	98.0855560882555	0.324639571271663	0.00376696219462388	0.190757169526113	109	91	27	87	19	144	343	127	0.0610059678192929	0.753094547567747	
STC2	1.35708	0.538004	-1.33481	-1.30901	0.02025	0.390369	0.528493243045304	0.632354356715638	0.158267441335766	0.965358232797648	0.437399288643967	55.702827555283	0.363079569838579	0.228321975038699	0.785213040093426	106	42	25	41	16	75	71	71	0.00449222190784993	0.958006823497933	
ZBTB34	4.13669	2.98743	-0.46957	-0.701205	0.1581	0.915656	0.615829814660738	1.68754564430175	0.127967926538479	0.904173580877534	0.561464282774339	102.421526971159	0.230529253122572	0.0148693904840468	0.311425184826378	132	134	68	75	16	175	237	158	0.0194653631013557	0.881494893683215	
ZBTB37	9.76861	5.14066	-0.926199	-1.23415	0.0156	0.343503	0.763950461957863	5.76302238903691	0.0493384432555969	0.56946233531284	0.632275148911364	1763.91085479115	0.334775343193992	NA	NA	2008	1999	1220	1220	516	2251	2576	2083	0.0349652678319326	0.823391780339616	
LOC101749820	0.103347	0.02887	-1.83985	0	1	1	1.85786403078379	-2.34680018927203	0.0100002590190184	0.214519260841146	0.457562572551577	3.71022191547199	0.347127621723071	0.187457008876208	0.740774162748179	6	3	0	1	0	32	1	4	0.00948897245371991	0.926782459016234	
LOC100859241	30.8746	9.32379	-1.72743	-0.694451	0.19225	0.956557	1.41998204408691	6.22086455494203	0.000318249776981469	0.016192001779692	0.776844034232772	2503.9185319381	0.397952656675008	NA	NA	1641	1931	1384	1513	1301	1733	1536	1529	0.884089326739811	0.0426603832240326	
AURKAIP1	24.911	32.8087	0.397295	0.558093	0.2651	0.999226	-0.453141567670223	3.59193744279707	0.241618743734982	1	-0.386409674646231	372.612076939355	0.190526853998721	0.0425488850104417	0.444857161301568	525	678	445	510	27	629	497	487	0.0187491358086276	0.884210278945666	
PDE4DIP	20.0345	29.0656	0.53683	0.766932	0.13465	0.869834	-0.510346417268259	6.98071135975875	0.188275317113394	1	-0.463763413758985	3968.06391959403	0.166010375823772	0.00521279896439774	0.216124823623603	6753	6894	4451	5325	356	6791	5138	4078	0.0195651361326795	0.881220710135078	
LOC101751202	141.674	28.1933	-2.32915	-1.90133	0.0009	0.0514087	1.9217358571954	3.15063537302079	2.29500160317323e-06	0.000248349462824603	0.616991097203851	372.139555472054	0.368785861158595	NA	NA	201	200	143	157	242	150	107	94	0.778400993613147	0.0925503296485084	
LATS2	2.58881	1.71462	-0.594401	-0.392238	0.4386	0.999226	0.770086962806087	2.6650730034581	0.0518254278296047	0.58735484873552	0.693934738429778	204.396072360625	0.24922483860248	0.00536314341563847	0.218604416018546	282	217	87	195	36	316	463	359	0.103144903797153	0.662909925957058	
ODZ3	5.20239	4.4101	-0.238364	-0.371543	0.4624	0.999226	0.488565178690049	4.95274727535097	0.208752251100415	1	0.465772863905652	984.785128812017	0.216175036796617	0.0311923774855379	0.401462608441097	1004	1090	619	1447	158	1580	2169	1385	0.0256964334141012	0.855728466585877	
ODZ1	6.83957	7.2512	0.0843142	0.122339	0.8064	0.999226	0.96901015013526	4.09055260504523	0.0132366817719677	0.25893287313646	0.75588239969674	566.310901371339	0.348813331265231	0.0302339992258996	0.395221155514905	558	689	181	556	165	683	1300	533	0.0390254467901832	0.811356582493219	
LAMA5	5.15381	4.06337	-0.342962	-0.414207	0.36975	0.999226	0.607746737615818	4.51694522980752	0.117328962835379	0.872112562665482	0.548378983612468	743.394464314463	0.277200388848971	0.0478975354815485	0.463384546286256	695	789	534	890	171	1064	1390	897	0.0613944922030083	0.752128123643623	
